price,MS.Zoning,Lot.Area,Utilities,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,X1st.Flr.SF,X2nd.Flr.SF,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
183500,5,8076,4,0,2,6,6,1993,1994,6,3,3,2,6,705.0,1160.0,1,4,1,5,1169,0,2,0,3,1,3,6,1,2.0,402.0,3,0,3
165600,5,7685,4,0,5,6,5,1993,1994,6,3,3,2,5,518.0,697.0,1,4,1,5,697,804,2,1,3,1,4,6,1,2.0,420.0,3,190,0
176500,5,9084,4,0,5,7,5,1998,1998,13,3,3,2,1,0.0,935.0,1,4,1,5,955,677,2,1,3,1,3,8,1,2.0,462.0,3,0,0
130000,5,3701,4,4,2,8,5,1987,1987,6,3,3,1,1,0.0,1191.0,1,3,1,5,1204,0,2,0,2,1,3,5,1,2.0,461.0,3,120,0
239000,5,5306,4,4,5,7,7,1987,1987,6,4,4,2,6,495.0,1064.0,1,4,1,5,1064,703,2,0,2,1,4,5,1,2.0,504.0,4,441,0
275000,5,6563,4,0,2,8,5,1985,1985,6,4,3,2,6,1148.0,1742.0,1,3,1,5,1742,0,2,0,2,1,4,5,1,2.0,564.0,3,114,0
457347,5,16023,4,0,5,9,5,2005,2006,13,4,5,2,6,1218.0,1398.0,1,5,1,5,1414,1384,3,1,3,1,5,11,3,3.0,670.0,3,182,0
545224,5,18062,4,0,5,10,5,2006,2006,5,5,3,2,1,0.0,1528.0,1,5,1,5,1528,1862,3,1,5,1,5,10,3,3.0,758.0,3,204,0
356383,5,12292,4,0,5,9,5,2006,2006,13,4,3,2,6,205.0,1094.0,1,5,1,5,1102,1371,2,1,4,1,4,11,3,3.0,675.0,3,246,0
556581,5,16056,4,0,5,9,5,2005,2006,5,4,3,2,6,240.0,1992.0,1,5,1,5,1992,876,3,1,4,1,5,11,3,3.0,716.0,3,214,0
361919,5,12438,4,0,5,8,5,2006,2006,13,5,3,2,1,0.0,1234.0,1,5,1,5,1264,1312,2,1,4,1,5,10,3,3.0,666.0,3,324,0
535000,5,16052,4,0,5,10,5,2006,2006,13,5,3,2,6,1206.0,1850.0,1,5,1,5,1850,848,2,1,4,1,5,11,1,3.0,736.0,3,250,0
401179,5,15922,4,0,5,9,5,2005,2006,13,4,3,2,1,0.0,1390.0,1,5,1,5,1390,1405,3,1,4,1,5,10,3,3.0,660.0,3,272,0
438780,5,13682,4,0,5,10,5,2006,2006,13,5,3,2,1,0.0,1410.0,1,5,1,5,1426,1519,3,1,3,1,4,10,3,3.0,641.0,3,192,0
169000,5,14762,4,0,5,5,6,1948,1950,9,3,3,3,0,0.0,0.0,1,4,1,5,1547,720,2,0,2,1,3,7,1,2.0,672.0,3,120,0
145000,5,34650,4,1,2,5,5,1955,1955,14,3,3,1,3,1056.0,1056.0,1,3,0,5,1056,0,1,0,3,1,3,5,1,2.0,572.0,3,264,0
318000,5,8147,4,4,2,9,5,2005,2005,8,4,3,2,6,1191.0,1714.0,1,5,1,5,1714,0,2,0,2,1,4,7,1,2.0,517.0,3,156,0
319000,5,11302,4,0,2,8,5,2005,2006,13,4,3,2,6,1422.0,1814.0,1,5,1,5,1826,0,2,0,3,1,4,7,1,3.0,758.0,3,180,0
470000,5,18261,4,0,2,9,5,2005,2005,13,5,3,2,6,1416.0,1910.0,1,5,1,5,2000,0,2,1,3,1,5,8,1,3.0,722.0,3,351,0
202500,5,14145,4,0,2,7,7,1984,1998,14,4,3,1,5,213.0,1208.0,1,5,1,5,1621,0,2,0,3,1,4,8,1,2.0,440.0,3,108,0
229000,5,13837,4,0,0,7,5,1988,1988,6,4,4,2,6,1002.0,1204.0,1,4,1,5,1377,806,2,1,4,1,4,9,1,3.0,786.0,3,0,0
235000,5,16659,4,0,5,7,7,1977,1994,9,3,3,1,5,795.0,795.0,1,2,1,5,1468,795,2,1,3,1,4,9,1,2.0,539.0,3,0,0
190000,5,18800,4,0,5,6,5,1976,1976,6,3,3,2,6,712.0,796.0,1,3,1,5,790,784,2,1,3,1,3,6,1,2.0,566.0,3,306,0
169000,5,10464,4,0,6,6,6,1980,1980,6,3,3,1,6,850.0,988.0,1,3,1,5,1102,0,1,0,2,1,3,5,1,2.0,582.0,3,140,0
241500,5,10400,4,0,2,7,5,1988,1988,14,3,3,1,6,929.0,1845.0,1,4,1,5,1872,0,2,0,3,1,3,6,1,2.0,604.0,3,197,0
188900,5,10530,4,0,5,7,5,1978,1978,9,3,3,1,1,0.0,945.0,1,3,1,5,945,912,2,1,4,1,3,8,1,2.0,482.0,3,400,4
207500,5,10240,4,0,2,6,6,1980,1980,9,3,4,1,4,625.0,1686.0,1,3,1,5,1686,0,2,0,3,1,3,7,1,2.0,612.0,3,384,0
250000,5,16692,4,0,5,7,5,1978,1978,9,3,3,1,4,790.0,1392.0,1,3,1,5,1392,1392,3,1,5,1,4,12,1,2.0,564.0,3,0,3
179900,5,11475,4,0,5,6,6,1975,1975,13,3,3,1,5,550.0,713.0,1,3,1,5,811,741,2,1,3,1,3,6,1,2.0,434.0,3,209,3
172000,5,9927,4,0,6,7,5,1976,1976,13,4,3,1,6,1005.0,1047.0,1,3,1,5,1083,0,1,0,2,1,3,5,1,2.0,596.0,3,444,0
294323,2,9512,4,0,5,7,5,2005,2006,13,4,3,2,5,788.0,960.0,1,5,1,5,960,1358,2,1,3,1,4,8,3,2.0,541.0,3,0,0
184500,5,10530,4,0,7,6,6,1975,2000,9,3,3,1,5,548.0,675.0,1,3,1,5,1109,766,3,0,3,1,4,8,1,2.0,485.0,3,48,0
153500,5,10140,4,0,2,5,6,1975,1975,6,3,3,1,5,788.0,1056.0,1,5,1,5,1074,0,1,1,3,1,3,6,1,2.0,495.0,3,0,3
162900,5,10140,4,0,5,7,5,1976,1976,6,3,3,2,6,194.0,832.0,1,3,1,5,832,832,2,1,4,1,3,8,1,2.0,528.0,3,0,2
181000,5,10140,4,0,2,6,6,1974,1999,6,3,3,1,5,663.0,1040.0,1,2,1,5,1309,0,1,1,3,1,4,5,1,2.0,484.0,3,265,4
155000,5,10000,4,0,2,6,6,1974,1974,6,3,3,1,5,755.0,1103.0,1,3,1,5,1103,0,2,0,3,1,3,6,1,2.0,462.0,3,295,2
138800,5,15870,4,0,2,5,5,1969,1969,13,3,3,1,4,75.0,1096.0,1,5,1,5,1096,0,1,0,3,1,3,6,1,1.0,299.0,3,240,0
116050,5,9353,4,0,2,4,5,1970,1970,8,3,3,1,1,0.0,864.0,1,4,1,5,864,0,1,0,3,1,3,5,1,1.0,280.0,3,0,0
88000,5,8125,4,0,2,4,4,1971,1971,6,3,3,1,4,614.0,858.0,1,3,1,5,858,0,1,0,3,1,3,5,6,0.0,0.0,0,0,0
97500,5,7200,4,0,2,4,4,1971,1971,6,3,3,1,3,20.0,864.0,1,3,1,5,874,0,1,0,3,1,3,5,5,2.0,576.0,3,63,0
190000,4,8773,4,4,2,6,5,2002,2002,8,4,3,2,6,951.0,1487.0,1,5,1,5,1419,0,2,0,2,1,4,4,1,2.0,543.0,3,196,0
105500,6,2760,4,4,5,6,5,1973,1973,6,3,3,1,1,0.0,525.0,1,3,1,5,525,567,1,1,3,1,3,6,5,2.0,440.0,3,0,0
125500,6,2160,4,4,5,5,6,1973,1973,6,3,3,1,2,402.0,765.0,1,4,1,5,765,600,1,1,3,1,4,7,1,2.0,440.0,3,0,0
83000,6,1953,4,3,5,6,5,1973,1973,6,3,3,1,4,309.0,483.0,1,3,1,5,483,504,1,1,2,1,3,5,5,1.0,264.0,3,72,0
116000,6,1890,4,3,5,6,7,1972,1972,6,3,3,1,5,282.0,494.0,1,5,1,5,494,536,1,1,3,1,3,6,5,1.0,264.0,3,0,0
91500,6,1680,4,3,5,6,5,1971,1971,5,3,3,1,1,0.0,672.0,1,3,1,5,672,546,1,1,3,1,3,7,6,0.0,0.0,0,201,0
118000,6,1680,4,3,5,6,7,1972,1972,6,3,3,1,4,317.0,672.0,1,4,1,5,672,546,1,1,3,1,3,7,5,1.0,264.0,3,0,0
89000,6,1680,4,3,5,6,5,1972,1972,6,3,3,1,5,276.0,483.0,1,3,1,5,483,465,1,1,2,1,3,5,5,1.0,264.0,3,0,0
108000,6,1680,4,3,5,6,5,1972,1972,6,3,3,1,4,382.0,525.0,1,4,1,5,525,567,1,1,3,1,3,6,5,1.0,264.0,3,352,4
94500,6,1680,4,3,5,6,5,1972,1972,6,3,3,1,1,0.0,483.0,1,3,1,5,483,504,1,1,2,1,3,5,1,1.0,288.0,3,0,0
146300,5,4043,4,4,2,6,5,1975,1975,9,3,3,1,5,727.0,1069.0,1,4,1,5,1069,0,2,0,2,1,3,4,1,2.0,440.0,3,0,0
145000,5,7514,4,0,2,5,7,1967,1975,8,3,3,1,5,373.0,943.0,1,3,1,5,1387,0,1,0,3,1,3,6,1,1.0,300.0,3,0,0
123000,5,7838,4,0,6,5,5,1967,1967,6,3,3,1,5,769.0,864.0,1,3,1,5,900,0,1,0,3,1,3,6,1,1.0,288.0,3,175,1
137500,5,2280,4,3,2,7,7,1976,1976,9,3,3,1,5,120.0,1055.0,1,3,1,5,1055,0,2,0,2,1,3,4,1,1.0,319.0,3,0,0
144000,5,2179,4,3,5,6,5,1976,1976,9,3,3,1,5,70.0,855.0,1,4,1,5,855,601,2,1,3,1,3,6,1,2.0,460.0,3,0,0
315000,5,16737,4,0,2,9,5,2004,2005,13,4,3,2,6,1447.0,1980.0,1,5,1,5,1980,0,2,0,3,1,5,8,1,3.0,770.0,3,194,0
412083,5,16387,4,0,5,9,5,2006,2006,13,4,3,2,6,1369.0,1738.0,1,4,1,5,1738,851,2,1,4,1,5,11,1,3.0,831.0,3,0,0
342643,5,16259,4,0,5,9,5,2006,2006,13,3,3,2,1,0.0,1249.0,1,5,1,5,1249,1347,3,1,4,1,4,9,1,3.0,840.0,3,240,0
252000,5,16163,4,0,2,8,5,2004,2004,13,4,3,2,1,0.0,1618.0,1,5,1,5,1618,0,2,0,2,1,4,6,1,3.0,880.0,3,0,0
465000,5,13891,4,0,2,10,5,2006,2006,13,5,3,2,6,1386.0,2076.0,1,5,1,5,2076,0,2,1,2,1,5,7,1,3.0,850.0,3,216,0
293000,5,12228,4,0,2,7,5,2006,2006,13,4,3,2,1,0.0,1721.0,1,5,1,5,1740,0,2,0,4,1,4,8,1,3.0,874.0,3,0,0
415000,5,14780,4,0,2,9,5,2005,2005,13,5,3,2,6,1505.0,1868.0,1,5,1,5,1868,0,2,0,2,1,5,7,1,3.0,1085.0,3,354,0
326000,5,16033,4,0,2,9,5,2004,2005,13,4,3,2,6,1261.0,1833.0,1,5,1,5,1850,0,2,0,3,1,4,8,1,3.0,772.0,3,519,0
325300,5,14215,4,0,5,8,5,2005,2006,13,4,3,2,1,0.0,1158.0,1,5,1,5,1158,1218,3,1,4,1,4,9,3,3.0,853.0,3,240,0
309000,5,13418,4,0,5,8,5,2004,2005,13,4,3,2,1,0.0,1117.0,1,5,1,5,1132,1320,3,1,4,1,4,9,3,3.0,691.0,3,113,0
300000,5,13975,4,0,5,9,5,2005,2006,13,4,3,2,1,0.0,1090.0,1,5,1,5,1117,1089,2,1,4,1,5,10,3,3.0,670.0,3,148,0
275500,5,10240,4,0,5,8,5,2005,2005,13,4,3,2,1,0.0,1030.0,1,4,1,5,1038,1060,2,1,3,1,5,8,1,3.0,878.0,3,192,0
338500,5,9942,4,0,5,9,5,2005,2006,8,5,3,2,6,1290.0,1606.0,1,5,1,5,1625,466,2,1,3,1,5,8,1,2.0,521.0,3,194,0
345000,5,11924,4,0,5,9,5,2005,2006,15,5,3,2,6,998.0,1175.0,1,5,1,5,1182,1142,3,0,4,1,5,11,3,3.0,736.0,3,147,0
344133,5,12867,4,0,5,8,5,2005,2006,5,4,3,2,1,0.0,1209.0,1,5,1,5,1209,1044,2,1,3,1,5,8,1,2.0,575.0,3,243,0
298236,5,10672,4,0,5,8,5,2006,2006,13,4,3,2,1,0.0,1054.0,1,4,1,5,1054,1335,2,1,4,1,4,10,3,3.0,672.0,3,176,0
329900,5,11643,4,0,5,8,5,2005,2006,8,4,3,2,6,880.0,1524.0,1,5,1,5,1544,814,2,1,4,1,5,10,3,3.0,784.0,3,120,0
360000,5,12378,4,0,2,9,5,2003,2004,13,4,3,2,6,1274.0,1896.0,1,5,1,5,1944,0,2,0,3,1,5,8,1,3.0,708.0,3,208,0
281000,5,11065,4,0,5,8,5,2006,2006,13,4,3,2,1,0.0,1085.0,1,5,1,5,1120,850,2,1,3,1,5,8,3,3.0,753.0,3,177,0
372397,5,13758,4,0,2,9,5,2005,2006,13,5,3,2,6,1232.0,1792.0,1,5,1,5,1792,0,2,0,2,1,4,6,1,3.0,925.0,3,204,0
378000,5,14828,4,0,2,9,5,2004,2005,8,5,3,2,6,1383.0,1780.0,1,5,1,5,1780,0,2,0,2,1,5,7,1,3.0,816.0,3,144,0
374000,5,11846,4,0,2,9,5,2003,2004,13,4,3,2,6,1567.0,1792.0,1,5,1,5,1792,0,2,0,2,1,5,6,1,3.0,874.0,3,206,0
437154,5,20431,4,0,5,9,5,2005,2006,5,5,3,2,6,1410.0,1848.0,1,5,1,5,1848,880,2,1,4,1,5,10,1,3.0,706.0,3,0,0
275000,5,10927,4,0,5,8,5,2005,2005,13,4,3,2,6,546.0,1058.0,1,5,1,5,1058,846,2,1,3,1,5,8,3,2.0,736.0,3,179,0
279000,5,13215,4,0,5,8,5,2004,2004,13,4,3,2,6,994.0,1420.0,1,5,1,5,1426,488,2,1,3,1,4,9,3,3.0,746.0,3,168,0
185850,5,7052,4,4,2,7,5,2005,2005,13,4,3,2,6,659.0,1364.0,1,5,1,5,1364,0,2,0,2,1,4,6,1,2.0,484.0,3,192,0
282500,5,5911,4,4,2,9,5,2005,2005,8,5,3,2,6,472.0,1560.0,1,5,1,5,1565,0,2,0,2,1,5,6,1,2.0,556.0,3,196,0
202500,5,6955,4,4,2,7,5,2005,2006,13,4,3,2,1,0.0,1368.0,1,5,1,5,1368,0,2,0,2,1,4,6,1,2.0,474.0,3,132,0
202665,5,6792,4,4,2,7,5,2005,2006,13,4,3,2,1,0.0,1368.0,1,5,1,5,1368,0,2,0,2,1,4,6,1,2.0,474.0,3,132,0
332200,5,7740,4,4,2,9,5,2006,2006,8,4,3,2,6,1023.0,1686.0,1,5,1,5,1686,0,2,0,1,1,5,6,1,3.0,899.0,3,266,0
310090,5,6373,4,4,2,9,5,2006,2006,8,5,3,2,6,415.0,1666.0,1,5,1,5,1666,0,2,0,2,1,4,6,1,2.0,575.0,3,228,0
171750,5,3136,4,4,2,7,5,2003,2003,13,4,3,2,1,0.0,1405.0,1,5,1,5,1405,0,2,0,2,1,4,6,1,2.0,478.0,3,148,0
169990,5,10237,4,0,2,6,5,2005,2006,13,4,3,2,6,28.0,1316.0,1,5,1,5,1316,0,2,0,3,1,4,6,1,2.0,397.0,3,100,0
170440,5,10237,4,0,5,6,5,2005,2006,13,4,3,2,1,0.0,728.0,1,5,1,5,728,728,2,1,3,1,4,8,1,2.0,390.0,3,0,0
169985,5,10237,4,0,5,7,5,2006,2006,13,4,3,2,1,0.0,738.0,1,5,1,5,738,754,2,1,3,1,4,8,1,2.0,440.0,3,0,0
179665,5,17104,4,0,5,7,5,2006,2006,13,4,3,2,6,554.0,654.0,1,5,1,5,664,832,2,1,3,1,4,7,1,2.0,426.0,3,100,0
219210,5,14054,4,0,5,7,5,2006,2006,13,4,3,2,1,0.0,879.0,1,5,1,5,879,984,2,1,4,1,4,9,3,3.0,660.0,3,100,0
174190,5,11660,4,0,2,6,5,2006,2006,13,4,3,2,1,0.0,1326.0,1,5,1,5,1326,0,2,0,3,1,4,6,1,2.0,427.0,3,100,0
172785,5,15578,4,0,5,6,5,2006,2006,13,4,3,2,1,0.0,728.0,1,4,1,5,728,728,2,1,3,1,3,8,1,2.0,429.0,3,0,0
258000,5,11631,4,0,5,8,5,2004,2005,13,4,3,2,1,0.0,1052.0,1,5,1,5,1052,1321,2,1,4,1,4,9,3,3.0,632.0,3,120,0
185101,5,9073,4,0,5,7,5,2006,2006,13,4,3,2,1,0.0,738.0,1,5,1,5,738,754,2,1,3,1,4,8,1,2.0,440.0,3,100,0
210250,5,3087,4,4,2,7,5,2006,2006,13,4,3,2,6,453.0,1220.0,1,5,1,5,1364,0,2,0,2,1,4,6,1,2.0,437.0,3,100,0
234000,5,3196,4,4,2,7,5,2003,2004,13,4,3,2,1,0.0,1374.0,1,5,1,5,1557,0,2,0,2,1,4,7,1,2.0,420.0,3,143,0
215000,5,3196,4,4,2,8,5,2003,2003,13,4,3,2,1,0.0,1273.0,1,5,1,5,1456,0,2,0,2,1,4,7,1,2.0,400.0,3,143,0
246990,5,2938,4,4,2,7,5,2002,2002,13,4,3,2,6,1038.0,1368.0,1,5,1,5,1511,0,2,0,2,1,4,5,1,2.0,398.0,3,130,0
178740,6,3072,4,4,2,7,5,2004,2004,13,4,3,2,1,0.0,1375.0,1,5,1,5,1414,0,2,0,2,1,4,6,1,2.0,398.0,3,144,0
225000,6,3072,4,4,2,7,5,2004,2004,13,4,3,2,6,1059.0,1365.0,1,5,1,5,1548,0,2,0,2,1,4,7,1,2.0,388.0,3,143,0
167240,5,3010,4,4,2,7,5,2005,2006,13,4,3,2,6,16.0,1248.0,1,5,1,5,1248,0,2,0,2,1,4,5,1,2.0,438.0,3,108,0
156820,5,3010,4,4,2,7,5,2005,2006,13,4,3,2,6,16.0,1142.0,1,5,1,5,1142,0,2,0,2,1,4,6,1,2.0,440.0,3,90,0
213490,5,3013,4,4,2,7,5,2005,2005,13,4,3,2,6,16.0,1362.0,1,5,1,5,1506,0,2,0,2,1,4,6,1,2.0,440.0,3,142,0
264561,5,3982,4,4,2,8,5,2006,2006,13,4,3,2,6,1154.0,1520.0,1,5,1,5,1567,0,2,0,1,1,5,7,1,3.0,648.0,3,312,0
246578,5,4045,4,4,2,7,5,2006,2006,13,4,3,2,6,1070.0,1356.0,1,5,1,5,1500,0,2,0,2,1,4,6,1,3.0,648.0,3,161,0
192140,5,21930,4,0,5,5,5,2005,2005,13,4,3,2,1,0.0,732.0,1,5,1,5,734,1104,2,1,4,1,3,7,3,2.0,372.0,3,100,0
183200,5,7861,4,0,5,6,5,2002,2003,13,4,3,2,6,457.0,783.0,1,5,1,5,807,702,2,1,3,1,4,7,1,2.0,393.0,3,100,0
178000,5,9056,4,0,5,8,5,2004,2004,13,4,3,2,1,0.0,707.0,1,5,1,5,707,707,2,1,3,1,4,6,1,2.0,403.0,3,100,0
201490,5,9171,4,0,5,7,5,2004,2005,13,4,3,2,1,0.0,848.0,1,5,1,5,848,750,2,1,3,1,4,7,1,2.0,433.0,3,100,0
230500,5,11194,4,0,5,8,5,2000,2000,13,4,3,2,1,0.0,1406.0,1,5,1,5,1454,482,2,1,3,1,4,7,1,2.0,504.0,3,188,0
180000,5,7875,4,0,5,7,5,2003,2003,13,4,3,2,1,0.0,783.0,1,5,1,5,807,702,2,1,3,1,4,8,1,2.0,393.0,3,0,0
172400,5,8121,4,0,5,6,5,2000,2000,13,3,3,2,1,0.0,953.0,1,5,1,5,953,711,2,1,3,1,3,7,1,2.0,460.0,3,100,0
215000,5,8658,4,0,5,6,5,2000,2000,13,3,3,2,5,732.0,982.0,1,5,1,5,1008,881,2,1,3,1,3,9,1,2.0,431.0,3,0,0
199900,5,11214,4,0,5,7,5,1998,1999,13,4,3,2,1,0.0,930.0,1,4,1,5,956,930,2,1,4,1,4,10,1,2.0,431.0,3,89,0
173000,5,10852,4,0,5,6,5,2000,2000,13,3,3,2,6,786.0,959.0,1,5,1,5,959,712,2,1,3,1,3,7,1,2.0,472.0,3,0,0
287602,5,12104,4,0,5,7,5,2006,2006,13,4,3,2,1,0.0,1035.0,1,4,1,5,1082,1240,3,1,4,1,4,8,1,3.0,617.0,3,400,0
230000,5,8738,4,0,5,7,5,1999,1999,13,4,3,2,1,0.0,975.0,1,5,1,5,1005,1286,2,1,4,1,4,8,3,2.0,429.0,3,192,0
348000,5,9452,4,0,5,8,5,1997,1998,13,4,3,2,6,1074.0,1396.0,1,5,1,5,1407,985,2,1,3,1,4,7,1,3.0,870.0,3,0,0
286000,5,9660,4,0,5,8,5,1998,1998,13,4,3,2,6,791.0,1044.0,1,5,1,5,1079,897,2,1,3,1,4,7,1,3.0,885.0,3,210,0
300000,5,9545,4,0,5,8,5,2000,2000,13,4,3,2,6,505.0,1160.0,1,5,1,5,1205,1029,2,1,3,1,4,7,3,3.0,768.0,3,0,0
625000,5,35760,4,0,5,10,5,1995,1996,6,4,4,2,6,1387.0,1930.0,1,5,1,5,1831,1796,3,1,4,1,4,10,1,3.0,807.0,3,361,0
405000,5,9233,4,0,5,9,5,2000,2000,13,4,3,2,6,1182.0,1540.0,1,5,1,5,1540,1315,2,1,4,1,5,9,1,3.0,774.0,3,247,0
280000,5,12011,4,0,5,8,5,1998,1998,13,4,3,2,6,956.0,1086.0,1,5,1,5,1086,838,2,1,3,1,4,7,1,2.0,592.0,3,208,0
258000,5,12090,4,0,5,8,5,1998,1998,13,4,3,2,1,0.0,1141.0,1,4,1,5,1165,1098,2,1,4,1,4,10,3,2.0,420.0,3,144,0
350000,5,10019,4,0,5,8,5,1995,1995,13,4,3,2,5,527.0,1342.0,1,5,1,5,1358,1368,2,1,4,1,4,9,1,3.0,725.0,3,307,0
584500,5,17242,4,0,5,9,5,1993,1994,8,4,4,2,3,292.0,1733.0,1,5,1,5,1933,1567,3,1,4,1,5,11,1,3.0,959.0,3,870,0
321000,5,10236,4,0,5,8,5,1994,1995,13,4,3,2,6,380.0,1290.0,1,5,1,5,1305,1189,2,1,4,1,4,9,1,3.0,803.0,3,200,4
290000,5,10120,4,0,5,8,5,1994,1994,13,4,3,2,6,740.0,1165.0,1,5,1,5,1203,1323,2,1,4,1,4,8,1,3.0,844.0,3,309,0
315000,5,12585,4,0,5,8,5,1993,1993,6,4,3,2,2,247.0,1286.0,1,5,1,5,1565,1234,2,1,3,1,4,8,1,3.0,704.0,3,432,0
252000,5,12447,4,0,5,8,5,2005,2006,5,4,3,2,1,0.0,1100.0,1,5,1,5,1116,848,2,1,3,1,4,8,3,2.0,760.0,3,200,0
336820,5,15218,4,0,2,8,5,2006,2006,13,4,3,2,6,1562.0,1670.0,1,5,1,5,1670,0,2,1,2,1,4,6,1,3.0,928.0,3,0,0
423000,5,20896,4,0,2,8,5,2005,2006,13,4,3,2,6,1721.0,2077.0,1,5,1,5,2097,0,1,1,1,1,5,8,1,3.0,1134.0,3,192,0
290000,5,10182,4,0,2,8,5,2006,2006,13,4,3,2,6,1220.0,1660.0,1,5,1,5,1660,0,2,0,3,1,4,8,1,2.0,500.0,3,322,0
232000,5,8688,4,0,2,7,5,2005,2005,13,4,3,2,1,0.0,1616.0,1,5,1,5,1616,0,2,0,3,1,4,7,1,3.0,834.0,3,208,0
199000,5,10936,4,0,2,8,5,2006,2006,13,4,3,2,1,0.0,1504.0,1,5,1,5,1504,0,2,0,3,1,4,7,1,2.0,510.0,3,144,0
198600,2,8640,4,0,2,8,5,2006,2006,13,4,3,2,6,24.0,1278.0,1,5,1,5,1278,0,2,0,2,1,4,5,1,2.0,584.0,3,0,0
405749,2,13162,4,0,5,9,5,2006,2006,13,4,3,2,6,1836.0,2036.0,1,5,1,5,2036,604,3,1,3,1,5,11,1,3.0,792.0,3,0,0
232600,2,11216,4,0,2,8,5,2006,2006,13,4,3,2,1,0.0,1489.0,1,5,1,5,1489,0,2,0,3,1,4,7,1,2.0,776.0,3,0,0
266000,2,10728,4,0,5,8,5,2006,2006,13,4,3,2,1,0.0,1095.0,1,4,1,5,1095,844,2,1,3,1,4,8,1,3.0,1053.0,3,192,0
186500,2,8125,4,0,5,7,5,2005,2006,13,4,3,2,1,0.0,756.0,1,5,1,5,756,797,2,1,3,1,4,6,1,2.0,615.0,3,0,0
200825,2,8125,4,0,5,6,5,2005,2005,13,4,3,2,1,0.0,858.0,1,5,1,5,858,858,2,1,3,1,4,7,1,2.0,615.0,3,0,0
197000,2,8125,4,0,5,7,5,2006,2006,13,4,3,2,1,0.0,770.0,1,5,1,5,778,798,2,1,3,1,4,6,1,2.0,614.0,3,0,0
185000,2,7200,4,0,2,6,5,2006,2006,13,4,3,2,6,905.0,1262.0,1,4,1,5,1262,0,2,0,2,1,4,5,1,2.0,572.0,3,0,0
176000,2,7500,4,0,2,7,5,2005,2005,13,4,3,2,1,0.0,1257.0,1,5,1,5,1266,0,2,0,3,1,4,6,1,2.0,453.0,3,38,0
187750,2,7200,4,0,2,7,5,2006,2006,13,4,3,2,1,0.0,1293.0,1,5,1,5,1301,0,2,0,2,1,4,5,1,2.0,572.0,3,216,0
139500,5,7733,4,0,2,6,5,2005,2005,13,3,3,2,6,24.0,1142.0,1,5,1,5,1142,0,1,1,3,1,4,5,6,0.0,0.0,0,4,0
186800,5,11024,4,0,2,7,5,2005,2006,13,4,3,2,1,0.0,1400.0,1,5,1,5,1400,0,2,0,3,1,4,6,1,2.0,612.0,3,144,0
132000,5,13072,4,0,2,6,5,2005,2006,13,3,3,2,1,0.0,1131.0,1,5,1,5,1131,0,1,1,3,1,4,6,6,0.0,0.0,0,0,0
142500,5,13072,4,0,2,6,5,2005,2005,13,4,3,2,1,0.0,1141.0,1,5,1,5,1141,0,1,1,3,1,3,6,5,2.0,484.0,3,0,0
158000,5,13072,4,0,2,6,5,2004,2004,13,3,3,2,5,941.0,1158.0,1,5,1,5,1158,0,1,1,3,1,4,5,5,2.0,576.0,3,0,0
184000,5,7800,4,0,5,7,5,2005,2005,13,4,3,2,1,0.0,891.0,1,5,1,5,891,795,2,1,3,1,4,8,1,2.0,462.0,3,144,0
184900,5,7632,4,0,5,7,5,2005,2005,13,4,3,2,1,0.0,784.0,1,5,1,5,831,754,2,1,3,1,4,7,1,2.0,449.0,3,100,0
187000,5,8304,4,0,5,6,5,1997,1998,13,3,3,2,1,0.0,941.0,1,5,1,5,941,896,2,1,3,1,3,7,1,2.0,688.0,3,150,4
175900,5,7153,4,0,5,6,5,1992,1992,13,4,4,2,5,387.0,761.0,1,5,1,5,810,793,2,1,3,1,4,7,1,2.0,484.0,3,0,0
248500,5,9370,4,0,5,6,5,1992,1993,6,4,3,2,5,758.0,836.0,1,5,1,5,844,887,2,1,3,1,4,7,1,2.0,462.0,3,307,0
172000,5,7175,4,4,2,6,5,1990,1991,9,4,3,2,6,904.0,1398.0,1,4,1,5,1398,0,2,0,2,1,4,5,1,2.0,542.0,3,0,3
151000,5,7175,4,4,2,6,5,1991,1991,9,4,3,2,6,278.0,1217.0,1,4,1,5,1217,0,2,0,2,1,4,5,1,2.0,484.0,3,0,0
150000,5,9019,4,0,5,6,5,1994,1994,13,3,3,2,5,274.0,636.0,1,5,1,5,636,684,2,1,3,1,4,6,1,2.0,472.0,3,0,0
107000,4,8900,4,0,2,4,4,1966,1966,6,3,3,1,3,1056.0,1056.0,1,3,1,5,1056,0,1,0,2,1,3,5,5,1.0,384.0,3,0,3
119900,4,7800,4,0,2,5,5,1965,1965,13,3,3,1,4,641.0,828.0,1,4,1,5,965,0,1,0,3,1,3,6,5,1.0,300.0,3,421,3
129500,5,9100,4,0,2,5,4,1962,1962,14,3,3,1,2,36.0,988.0,1,5,1,5,988,0,1,0,3,1,3,6,5,2.0,624.0,3,0,0
