price,area,MS.Zoning,Lot.Area,Utilities,Neighborhood,Bldg.Type,House.Style,Overall.Qual,Overall.Cond,Year.Built,Year.Remod.Add,Exterior.1st,Exter.Qual,Exter.Cond,Foundation,BsmtFin.Type.1,BsmtFin.SF.1,Total.Bsmt.SF,Heating,Heating.QC,Central.Air,Electrical,Full.Bath,Half.Bath,Bedroom.AbvGr,Kitchen.AbvGr,Kitchen.Qual,TotRms.AbvGrd,Garage.Type,Garage.Cars,Garage.Area,Garage.Qual,Wood.Deck.SF,Fence
300000,2234,5,9545,4,18,0,5,8,5,2000,2000,13,4,3,2,6,505,1160,1,5,1,5,2,1,3,1,4,7,3,3,768,3,0,0
625000,3627,5,35760,4,18,0,5,10,5,1995,1996,6,4,4,2,6,1387,1930,1,5,1,5,3,1,4,1,4,10,1,3,807,3,361,0
405000,2855,5,9233,4,18,0,5,9,5,2000,2000,13,4,3,2,6,1182,1540,1,5,1,5,2,1,4,1,5,9,1,3,774,3,247,0
280000,1924,5,12011,4,18,0,5,8,5,1998,1998,13,4,3,2,6,956,1086,1,5,1,5,2,1,3,1,4,7,1,2,592,3,208,0
258000,2263,5,12090,4,18,0,5,8,5,1998,1998,13,4,3,2,1,0,1141,1,4,1,5,2,1,4,1,4,10,3,2,420,3,144,0
350000,2726,5,10019,4,18,0,5,8,5,1995,1995,13,4,3,2,5,527,1342,1,5,1,5,2,1,4,1,4,9,1,3,725,3,307,0
584500,3500,5,17242,4,18,0,5,9,5,1993,1994,8,4,4,2,3,292,1733,1,5,1,5,3,1,4,1,5,11,1,3,959,3,870,0
321000,2494,5,10236,4,18,0,5,8,5,1994,1995,13,4,3,2,6,380,1290,1,5,1,5,2,1,4,1,4,9,1,3,803,3,200,4
290000,2526,5,10120,4,18,0,5,8,5,1994,1994,13,4,3,2,6,740,1165,1,5,1,5,2,1,4,1,4,8,1,3,844,3,309,0
315000,2799,5,12585,4,18,0,5,8,5,1993,1993,6,4,3,2,2,247,1286,1,5,1,5,2,1,3,1,4,8,1,3,704,3,432,0
252000,1964,5,12447,4,24,0,5,8,5,2005,2006,5,4,3,2,1,0,1100,1,5,1,5,2,1,3,1,4,8,3,2,760,3,200,0
336820,1670,5,15218,4,24,0,2,8,5,2006,2006,13,4,3,2,6,1562,1670,1,5,1,5,2,1,2,1,4,6,1,3,928,3,0,0
423000,2097,5,20896,4,24,0,2,8,5,2005,2006,13,4,3,2,6,1721,2077,1,5,1,5,1,1,1,1,5,8,1,3,1134,3,192,0
290000,1660,5,10182,4,24,0,2,8,5,2006,2006,13,4,3,2,6,1220,1660,1,5,1,5,2,0,3,1,4,8,1,2,500,3,322,0
232000,1616,5,8688,4,24,0,2,7,5,2005,2005,13,4,3,2,1,0,1616,1,5,1,5,2,0,3,1,4,7,1,3,834,3,208,0
199000,1504,5,10936,4,24,0,2,8,5,2006,2006,13,4,3,2,1,0,1504,1,5,1,5,2,0,3,1,4,7,1,2,510,3,144,0
198600,1278,2,8640,4,24,0,2,8,5,2006,2006,13,4,3,2,6,24,1278,1,5,1,5,2,0,2,1,4,5,1,2,584,3,0,0
405749,2640,2,13162,4,24,0,5,9,5,2006,2006,13,4,3,2,6,1836,2036,1,5,1,5,3,1,3,1,5,11,1,3,792,3,0,0
232600,1489,2,11216,4,24,0,2,8,5,2006,2006,13,4,3,2,1,0,1489,1,5,1,5,2,0,3,1,4,7,1,2,776,3,0,0
266000,1939,2,10728,4,24,0,5,8,5,2006,2006,13,4,3,2,1,0,1095,1,4,1,5,2,1,3,1,4,8,1,3,1053,3,192,0
186500,1553,2,8125,4,24,0,5,7,5,2005,2006,13,4,3,2,1,0,756,1,5,1,5,2,1,3,1,4,6,1,2,615,3,0,0
200825,1716,2,8125,4,24,0,5,6,5,2005,2005,13,4,3,2,1,0,858,1,5,1,5,2,1,3,1,4,7,1,2,615,3,0,0
197000,1576,2,8125,4,24,0,5,7,5,2006,2006,13,4,3,2,1,0,770,1,5,1,5,2,1,3,1,4,6,1,2,614,3,0,0
185000,1262,2,7200,4,24,0,2,6,5,2006,2006,13,4,3,2,6,905,1262,1,4,1,5,2,0,2,1,4,5,1,2,572,3,0,0
176000,1266,2,7500,4,24,0,2,7,5,2005,2005,13,4,3,2,1,0,1257,1,5,1,5,2,0,3,1,4,6,1,2,453,3,38,0
187750,1301,2,7200,4,24,0,2,7,5,2006,2006,13,4,3,2,1,0,1293,1,5,1,5,2,0,2,1,4,5,1,2,572,3,216,0
139500,1142,5,7733,4,23,0,2,6,5,2005,2005,13,3,3,2,6,24,1142,1,5,1,5,1,1,3,1,4,5,6,0,0,0,4,0
186800,1400,5,11024,4,23,0,2,7,5,2005,2006,13,4,3,2,1,0,1400,1,5,1,5,2,0,3,1,4,6,1,2,612,3,144,0
132000,1131,5,13072,4,23,0,2,6,5,2005,2006,13,3,3,2,1,0,1131,1,5,1,5,1,1,3,1,4,6,6,0,0,0,0,0
142500,1141,5,13072,4,23,0,2,6,5,2005,2005,13,4,3,2,1,0,1141,1,5,1,5,1,1,3,1,3,6,5,2,484,3,0,0
158000,1158,5,13072,4,23,0,2,6,5,2004,2004,13,3,3,2,5,941,1158,1,5,1,5,1,1,3,1,4,5,5,2,576,3,0,0
184000,1686,5,7800,4,23,0,5,7,5,2005,2005,13,4,3,2,1,0,891,1,5,1,5,2,1,3,1,4,8,1,2,462,3,144,0
184900,1585,5,7632,4,23,0,5,7,5,2005,2005,13,4,3,2,1,0,784,1,5,1,5,2,1,3,1,4,7,1,2,449,3,100,0
187000,1837,5,8304,4,23,0,5,6,5,1997,1998,13,3,3,2,1,0,941,1,5,1,5,2,1,3,1,3,7,1,2,688,3,150,4
175900,1603,5,7153,4,23,0,5,6,5,1992,1992,13,4,4,2,5,387,761,1,5,1,5,2,1,3,1,4,7,1,2,484,3,0,0
248500,1731,5,9370,4,23,0,5,6,5,1992,1993,6,4,3,2,5,758,836,1,5,1,5,2,1,3,1,4,7,1,2,462,3,307,0
172000,1398,5,7175,4,23,4,2,6,5,1990,1991,9,4,3,2,6,904,1398,1,4,1,5,2,0,2,1,4,5,1,2,542,3,0,3
151000,1217,5,7175,4,23,4,2,6,5,1991,1991,9,4,3,2,6,278,1217,1,4,1,5,2,0,2,1,4,5,1,2,484,3,0,0
150000,1320,5,9019,4,23,0,5,6,5,1994,1994,13,3,3,2,5,274,636,1,5,1,5,2,1,3,1,4,6,1,2,472,3,0,0
107000,1056,4,8900,4,23,0,2,4,4,1966,1966,6,3,3,1,3,1056,1056,1,3,1,5,1,0,2,1,3,5,5,1,384,3,0,3
119900,965,4,7800,4,23,0,2,5,5,1965,1965,13,3,3,1,4,641,828,1,4,1,5,1,0,3,1,3,6,5,1,300,3,421,3
129500,988,5,9100,4,22,0,2,5,4,1962,1962,14,3,3,1,2,36,988,1,5,1,5,1,0,3,1,3,6,5,2,624,3,0,0
125000,1728,6,9100,4,22,2,2,5,5,1963,1963,6,3,3,1,3,1332,1728,1,3,1,5,2,0,6,2,3,10,5,2,504,3,0,0
119500,1654,6,8927,4,22,2,0,6,6,1977,1977,13,3,4,1,0,0,0,1,3,1,5,2,0,4,2,3,10,1,2,528,3,0,0
144000,1211,5,9240,4,22,0,2,5,6,1962,2002,6,3,3,1,4,612,864,1,4,1,5,1,0,2,1,3,6,5,2,576,3,161,3
151000,1212,5,8471,4,22,0,7,6,7,1977,1995,6,3,3,1,5,506,506,1,3,1,5,1,0,3,1,3,6,1,2,492,3,292,2
126000,984,5,9308,4,22,0,2,5,5,1965,1965,6,3,3,1,3,554,984,1,3,1,5,1,0,3,1,3,5,1,1,310,3,0,3
116000,909,5,8450,4,22,0,2,5,6,1968,1968,9,3,3,1,4,162,882,1,3,1,5,1,0,3,1,3,5,1,1,294,3,0,3
133500,925,5,8638,4,22,0,2,5,6,1963,1963,6,3,3,2,5,181,925,1,4,1,5,1,0,2,1,3,5,5,2,484,3,203,0
120875,1024,5,13052,4,22,0,2,5,6,1965,1965,6,3,3,1,3,712,1024,1,3,1,5,1,1,3,1,3,5,1,1,308,3,0,3
137000,935,5,13526,4,22,0,2,5,6,1965,1965,6,3,3,1,4,560,935,1,3,1,5,1,0,3,1,3,5,1,1,288,3,180,3
124000,912,5,8020,4,22,0,2,5,6,1964,1964,6,3,3,1,5,644,912,1,3,0,5,1,0,3,1,3,6,6,0,0,0,0,2
135000,1236,5,6993,4,22,0,2,5,7,1961,1994,6,3,3,1,4,465,912,1,3,1,5,1,0,3,1,3,6,1,1,288,3,0,0
129200,941,5,8789,4,22,0,2,5,6,1967,1967,13,3,3,1,3,659,912,1,3,1,5,1,0,3,1,3,6,1,1,288,3,64,0
260000,2646,5,14330,4,27,0,7,7,4,1974,1974,15,4,2,1,5,1023,1748,1,4,1,5,2,0,3,1,4,9,1,2,550,3,641,4
260000,2417,5,16059,4,18,0,5,8,5,1991,1992,6,4,3,1,1,0,1288,1,5,1,5,2,1,4,1,4,9,1,2,462,3,127,0
334000,2826,5,11025,4,18,0,5,8,5,1992,1993,6,4,3,2,6,1118,1334,1,5,1,5,2,1,3,1,4,9,1,3,888,3,177,0
310000,2520,5,14541,4,18,0,5,8,7,1993,1993,8,4,4,2,6,1012,1338,1,5,1,5,2,1,5,1,4,10,1,3,796,3,209,0
268000,2295,5,13346,4,18,0,5,7,5,1992,2000,6,4,3,2,6,728,1095,1,5,1,5,2,1,4,1,4,9,1,2,590,3,0,0
262000,1624,5,12461,4,18,0,2,8,5,1994,1995,7,4,3,2,6,1456,1624,1,5,1,5,2,0,2,1,4,5,1,3,757,3,0,4
176400,1143,2,3628,4,24,4,2,7,5,2004,2004,8,4,3,2,1,0,1143,1,5,1,5,1,1,1,1,4,5,1,2,588,3,0,0
197000,1247,2,3316,4,24,4,2,8,5,2005,2005,8,4,3,2,6,1039,1247,1,5,1,5,1,1,1,1,4,4,1,2,550,3,0,0
151000,1200,2,3180,4,24,4,5,7,5,2005,2005,8,3,3,2,1,0,600,1,5,1,5,2,1,2,1,4,4,5,2,480,3,0,0
147400,1223,2,2544,4,24,3,5,7,5,2005,2005,8,4,3,2,1,0,600,1,5,1,5,2,1,2,1,4,4,5,2,480,3,0,0
149900,1223,2,2544,4,24,3,5,7,5,2005,2005,8,4,3,2,1,0,600,1,5,1,5,2,1,2,1,4,4,5,2,480,3,0,0
144152,1200,2,3180,4,24,4,5,7,5,2005,2005,8,4,3,2,1,0,600,1,5,1,5,2,1,2,1,4,4,5,2,480,3,0,0
166000,1524,2,2998,4,24,4,5,6,5,2000,2000,8,4,3,2,6,353,756,1,5,1,5,2,1,2,1,4,4,5,2,440,3,0,0
183900,1452,2,3735,4,24,4,5,7,5,1999,1999,8,4,3,2,6,450,691,1,5,1,5,2,1,3,1,4,6,5,2,506,3,0,0
165000,1382,2,2651,4,24,3,5,7,5,2000,2000,8,4,3,2,6,641,673,1,5,1,5,2,1,3,1,4,6,5,2,490,3,153,0
139000,1080,2,4447,4,24,4,5,7,5,2003,2003,13,4,3,2,1,0,530,1,5,1,5,2,1,2,1,4,4,1,2,496,3,0,0
200000,1694,2,8314,4,24,0,5,7,5,1997,1998,14,4,3,2,1,0,569,1,5,1,5,2,1,3,1,4,6,3,1,434,3,0,4
221000,1568,2,7180,4,24,0,2,8,5,2001,2002,5,4,3,2,1,0,1568,1,5,1,5,2,0,3,1,4,6,1,2,564,3,0,0
270000,1494,5,9549,4,27,4,2,8,5,1995,1996,3,4,4,2,2,437,1494,1,5,1,5,1,1,2,1,5,6,1,2,481,3,0,0
165000,1208,5,11250,4,27,0,2,6,6,1977,1977,9,4,3,1,5,767,1208,1,3,1,5,1,1,3,1,3,6,1,2,546,3,198,0
214000,1235,5,3760,4,9,3,2,8,5,1980,1980,14,4,3,1,6,1009,1235,1,4,1,5,1,0,1,1,3,4,1,2,484,3,133,0
188000,1036,5,3640,4,9,3,2,8,5,1980,1980,14,4,3,1,6,860,1036,1,3,1,5,1,0,1,1,4,4,5,2,484,3,133,0
190000,1226,5,3874,4,9,4,2,8,5,1980,1980,14,4,3,1,6,807,1226,1,3,1,5,1,0,1,1,4,4,1,2,484,3,133,0
170000,1226,5,3876,4,9,3,2,8,5,1978,1978,14,4,3,1,6,652,1226,1,3,1,5,1,0,1,1,4,4,1,2,484,3,133,0
385000,1842,5,50271,4,27,0,2,9,5,1981,1987,15,4,3,1,6,1810,1842,1,4,1,5,0,1,0,1,4,5,1,3,894,3,857,0
146500,1193,5,13110,4,17,1,2,5,6,1972,1972,9,3,3,1,6,962,1153,1,5,1,5,2,0,2,1,3,6,1,2,501,3,140,3
170000,1920,5,10192,4,17,0,7,7,6,1968,1992,8,3,3,1,1,0,570,1,4,1,5,3,0,4,1,4,8,1,2,487,3,0,4
262500,2156,5,20781,4,17,0,2,7,7,1968,2003,3,3,3,1,4,297,1568,1,3,1,5,2,0,3,1,3,9,1,2,508,4,0,0
179900,1416,5,11700,4,17,0,5,6,6,1968,1968,6,3,3,1,5,404,708,1,4,1,5,2,1,3,1,3,7,1,2,776,3,0,0
250000,2654,5,11029,4,17,0,5,6,7,1968,1984,6,3,3,1,4,619,1054,1,3,1,5,2,1,4,1,4,9,1,2,619,3,0,0
165150,1790,5,10400,4,17,0,5,6,5,1972,1972,13,3,3,1,3,247,732,1,4,1,5,1,2,4,1,3,8,1,2,484,3,148,0
164500,1334,5,10140,4,17,0,2,7,6,1967,1967,6,3,3,1,4,553,1334,1,4,1,5,2,0,3,1,3,7,1,2,477,3,0,0
140000,1164,5,9600,4,17,0,2,7,5,1969,1969,6,3,3,1,1,0,1164,1,3,1,5,1,1,3,1,3,6,1,2,528,3,0,0
135500,980,5,9750,4,15,0,7,5,5,1967,1967,13,3,3,2,5,400,980,1,4,1,5,2,0,3,1,3,6,1,1,384,3,68,0
142000,1051,5,9600,4,15,0,2,5,5,1968,1968,8,3,3,1,5,758,1051,1,4,1,5,1,0,3,1,3,6,1,2,504,3,0,0
155000,1770,5,8640,4,15,0,5,5,5,1968,1968,6,3,3,1,5,361,900,1,5,1,5,1,1,4,1,3,7,1,2,530,3,0,0
157500,976,5,9360,4,15,0,2,6,7,1968,2004,6,3,3,1,5,760,976,1,3,1,5,1,0,2,1,4,4,1,2,504,3,94,0
138500,1052,5,8400,4,15,0,2,5,5,1968,1968,6,3,3,1,4,1016,1052,1,4,1,5,1,1,3,1,3,5,1,1,288,3,356,2
140000,898,5,8400,4,15,0,6,5,6,1968,1968,6,3,3,1,6,744,833,1,4,1,5,1,0,3,1,3,6,1,1,326,3,143,0
124400,1051,5,9759,4,15,0,2,5,5,1966,1966,9,3,3,1,4,799,1051,1,3,1,5,1,0,3,1,3,6,1,1,264,3,182,0
158000,1141,5,9600,4,15,0,7,5,7,1967,1967,8,3,3,2,5,602,1141,1,4,1,5,1,0,3,1,3,6,1,1,568,3,0,0
146000,1200,5,9230,4,15,0,2,5,8,1965,1998,8,3,3,1,6,661,864,1,4,1,5,1,1,1,1,4,6,5,2,884,3,0,3
190000,1993,5,14803,4,17,0,5,6,5,1971,1971,6,3,3,1,3,416,825,1,4,1,5,2,1,4,1,3,8,1,2,495,3,0,2
136500,1050,5,10659,4,15,0,2,5,6,1961,1961,14,3,3,1,3,915,1050,1,3,1,5,1,0,3,1,3,6,1,1,368,3,0,0
129900,864,5,9100,4,15,0,2,5,5,1958,1958,13,3,3,1,4,521,864,1,3,1,5,1,0,3,1,3,5,5,2,624,3,0,0
145000,1712,5,8393,4,15,2,2,5,5,1959,2005,8,3,3,1,2,528,1626,1,5,1,5,2,0,4,2,3,8,1,2,588,3,272,0
185900,1565,5,8800,4,15,1,2,6,7,1965,2000,3,3,4,2,5,901,1187,1,5,1,5,2,0,3,1,4,7,1,1,299,3,200,3
160000,1251,5,8800,4,15,0,2,6,6,1964,1964,6,3,3,1,4,553,1251,1,3,1,5,1,0,3,1,3,6,1,1,461,3,0,3
167000,1488,5,10368,4,15,0,2,6,6,1964,1964,6,3,3,1,5,260,1008,1,5,1,5,1,1,3,1,3,7,1,2,430,3,154,0
157500,1440,5,9350,4,15,0,5,5,6,1964,1964,6,3,3,1,5,360,720,1,4,1,5,1,1,4,1,3,7,1,2,480,3,0,0
140000,1095,5,10382,4,15,1,7,6,5,1958,1958,6,3,2,1,5,513,588,1,3,1,5,1,0,2,1,3,6,1,1,264,3,0,0
150000,1053,5,8973,4,15,0,2,5,7,1958,1991,9,3,3,1,3,567,1008,1,3,1,4,1,1,3,1,5,6,0,2,750,3,0,1
151500,1248,5,10800,4,15,0,2,5,7,1960,1960,14,3,3,1,5,632,1248,1,5,1,5,1,0,3,1,3,6,1,1,286,3,0,3
129800,816,5,8550,4,15,0,2,6,8,1934,1950,8,3,3,1,4,574,816,1,5,1,5,1,0,2,1,3,4,1,1,240,3,228,3
137000,1008,5,11425,4,15,0,2,5,6,1954,1954,3,3,3,1,4,486,1008,1,4,1,5,1,0,2,1,3,4,1,1,275,3,0,0
137000,1043,5,9724,4,15,0,2,5,7,1947,1950,3,3,3,1,1,0,938,1,5,1,5,1,0,2,1,3,5,5,1,273,3,125,2
121600,1230,5,4712,4,3,0,0,4,7,1946,1950,8,3,3,1,5,384,747,1,3,1,5,1,1,3,1,3,5,5,1,305,3,0,3
85500,869,5,5900,4,3,0,2,4,7,1923,1958,14,3,3,2,1,0,440,1,3,1,4,1,0,2,1,2,4,6,0,0,0,0,0
79900,747,5,5825,4,3,0,2,4,5,1926,1953,8,3,4,2,1,0,600,1,4,1,5,1,0,1,1,3,5,5,2,528,3,0,0
127000,1252,5,7438,4,3,0,0,5,8,1908,1991,0,3,3,2,1,0,504,1,4,1,5,1,0,3,1,3,5,1,2,576,3,104,3
161000,1433,5,9600,4,15,0,2,5,6,1961,1990,15,3,3,1,4,915,1251,1,3,1,5,1,0,3,1,3,7,1,2,441,3,144,0
146500,1624,5,10858,4,15,0,2,5,6,1952,1952,14,3,4,1,2,40,1444,1,5,1,5,1,0,2,1,3,6,1,1,240,3,0,3
135000,1216,5,9600,4,15,0,2,5,5,1951,1951,6,3,3,1,5,996,1056,1,5,1,4,1,0,3,1,3,7,1,1,280,3,0,0
137900,2136,5,10680,4,15,0,2,5,3,1951,1951,14,3,3,1,2,756,2136,1,3,0,4,2,0,4,1,3,7,5,2,528,3,0,3
133000,1578,5,9490,4,15,0,0,6,7,1941,1950,14,3,3,1,4,403,806,1,3,1,4,1,0,3,1,2,5,1,1,240,3,0,3
137000,1728,5,9462,4,15,0,5,5,6,1949,1973,14,3,3,1,1,0,704,1,4,1,4,1,1,3,1,3,7,1,1,234,3,245,3
121000,936,5,9888,4,15,0,2,5,6,1954,1975,8,3,4,1,4,486,936,1,3,1,4,1,0,2,1,3,5,1,1,240,3,0,3
119000,1584,5,8917,4,15,2,2,5,5,1967,1967,9,3,3,1,1,0,1584,1,3,1,5,2,0,4,2,3,8,5,2,506,3,0,0
172000,1246,5,12700,4,15,0,7,6,5,1964,1964,6,3,3,1,5,939,1246,1,3,1,5,1,0,3,1,3,6,1,2,441,3,0,0
98600,1235,5,8500,4,15,0,2,5,3,1961,1961,6,3,3,1,3,600,1235,1,3,1,5,1,0,2,1,3,6,1,2,480,3,0,2
226000,2157,5,14200,4,15,0,5,7,6,1966,1966,8,3,3,1,3,445,924,1,5,1,5,2,1,4,1,4,8,1,2,487,3,105,4
118000,1128,5,9000,4,15,0,2,5,5,1954,1954,14,3,3,1,2,812,936,1,3,1,5,1,0,2,1,3,5,1,1,286,3,0,2
235000,3112,5,25419,4,15,0,5,8,4,1918,1990,12,4,4,2,6,1036,1360,1,4,1,5,2,0,4,1,4,8,5,2,795,3,0,4
135000,1008,5,9723,4,15,0,2,6,7,1963,1963,8,3,3,1,1,0,1008,1,3,1,5,1,0,2,1,3,5,1,2,430,3,0,0
132500,1190,5,7728,4,15,2,7,5,6,1962,1962,14,3,3,1,5,803,1106,1,3,1,5,1,0,3,1,3,6,1,2,540,3,0,2
143000,1144,5,8163,4,15,0,7,5,6,1959,1959,6,3,4,1,5,748,1144,1,3,1,5,1,0,3,1,3,6,1,1,796,3,86,0
132000,1364,5,8400,4,15,0,2,5,5,1957,1957,3,3,3,1,4,623,1179,1,4,1,5,1,1,3,1,3,6,1,1,331,3,0,4
145250,1383,5,11600,4,15,0,2,6,5,1960,1960,14,3,3,1,3,565,1383,1,3,1,5,1,1,3,1,3,7,1,1,292,3,0,0
162000,1336,5,9610,4,15,0,2,6,6,1958,1958,14,3,3,1,3,203,1121,1,5,1,4,1,1,3,1,3,7,1,2,488,3,80,0
148000,1370,5,10000,4,15,0,7,5,6,1956,1956,14,3,3,1,4,678,1058,1,5,1,5,1,0,3,1,3,6,2,1,300,3,191,3
141000,1092,5,14850,4,15,0,2,5,5,1957,1957,14,3,3,1,3,895,1092,1,3,1,4,1,0,2,1,3,6,1,1,299,3,268,1
153000,1124,5,10152,4,15,0,2,6,6,1956,1994,14,3,3,1,4,914,1124,1,5,1,5,1,0,3,1,3,6,1,1,353,3,0,0
134450,1236,5,10011,4,15,0,2,5,6,1957,1996,6,3,3,1,4,360,1070,1,3,1,5,1,0,2,1,4,6,1,1,447,3,0,3
135960,943,5,7032,4,15,2,6,5,5,1979,1979,8,3,3,1,6,943,943,1,3,1,5,1,0,2,1,3,4,5,2,600,3,42,0
156000,1050,5,8092,4,15,0,2,6,8,1954,2000,14,3,4,1,5,824,1050,1,5,1,5,1,0,3,1,4,6,1,1,286,3,0,0
140000,1375,5,11310,4,15,0,2,6,5,1954,1954,14,3,3,1,1,0,1367,1,5,1,5,1,0,2,1,3,5,1,2,451,3,0,0
139500,1008,5,12778,4,15,0,2,5,6,1952,2003,8,3,3,1,6,658,1008,1,5,1,4,1,0,2,1,3,4,1,1,280,3,0,3
155000,1575,5,10170,4,15,0,2,6,6,1951,1951,14,3,3,1,1,0,216,1,3,1,5,1,1,2,1,4,5,1,2,400,3,0,0
127000,1145,5,7700,4,15,0,7,5,7,1956,1956,13,3,3,1,4,271,301,1,5,1,4,1,0,3,1,3,6,5,2,684,3,0,2
133500,1005,5,11050,4,15,0,2,5,5,1956,1956,14,3,3,1,2,488,1005,1,5,1,5,1,0,2,1,3,6,1,1,319,3,0,0
125000,1056,5,13600,4,15,0,2,5,6,1955,1955,6,3,3,1,3,144,1056,1,4,1,5,1,1,3,1,3,6,1,1,300,3,0,3
142000,884,5,15428,4,15,0,2,5,6,1951,1991,8,3,3,1,3,741,884,1,5,1,5,1,0,2,1,3,4,1,1,270,3,0,0
167000,2039,5,21299,4,15,0,2,7,5,1941,1963,3,4,3,1,1,0,929,1,5,1,5,1,1,3,1,3,7,0,3,791,3,0,0
159000,1384,5,13300,4,15,0,2,5,5,1956,2001,14,3,3,1,3,494,1015,1,4,1,5,1,0,2,1,3,6,1,2,896,3,75,0
180000,2640,5,22136,4,20,1,0,5,5,1925,1975,8,3,2,1,6,1018,2171,1,3,1,5,2,1,5,1,3,10,1,3,1008,3,631,0
127000,1312,5,7500,4,15,0,0,6,6,1947,1950,13,3,3,1,1,0,784,1,5,1,4,1,1,3,1,3,6,5,2,649,3,0,0
112000,1310,5,7000,4,20,0,0,6,6,1924,1950,8,3,4,0,2,617,617,1,4,1,5,2,0,2,1,3,6,1,1,398,3,0,0
99800,713,5,10410,4,20,0,2,3,8,1930,2001,13,3,4,2,1,0,713,1,5,1,5,1,0,2,1,4,5,5,1,371,2,0,0
117000,833,5,5400,4,20,0,2,5,7,1954,2000,8,3,4,1,3,415,833,1,5,1,5,1,0,2,1,4,4,5,1,326,3,0,3
108480,1073,5,5400,4,20,0,2,5,6,1921,1968,8,3,3,0,1,0,1073,1,5,1,5,1,0,2,1,3,4,5,1,326,3,0,0
68000,715,5,10914,4,15,0,2,3,3,1929,1950,14,3,2,1,1,0,715,1,2,0,2,1,0,2,1,3,4,5,2,660,2,0,0
86900,720,5,7008,4,20,0,0,4,8,1900,1998,8,3,4,0,1,0,448,1,5,1,5,1,0,1,1,2,5,1,1,280,2,0,0
120000,1130,5,10800,4,20,0,2,5,6,1920,1950,12,3,3,0,3,821,1120,1,5,1,5,1,0,2,1,3,5,5,2,720,3,229,0
155500,1595,5,7200,4,20,0,5,6,8,1915,1950,8,3,5,1,3,338,663,1,5,1,5,2,0,3,1,3,7,5,2,528,3,49,0
80000,1760,5,10818,4,20,0,0,4,4,1910,1950,13,3,3,0,1,0,1077,1,3,1,4,1,1,4,1,3,7,5,2,648,2,120,0
105000,1214,5,10410,4,20,0,0,3,4,1915,1950,14,3,3,2,1,0,672,1,3,1,5,1,0,3,1,3,6,5,3,936,3,216,3
160000,2414,5,10800,4,20,1,0,5,4,1900,1970,14,3,2,1,4,664,954,1,3,0,4,2,0,3,2,3,10,1,2,520,3,142,0
170000,1466,5,10800,4,20,0,0,5,8,1936,1989,14,3,3,1,5,626,796,1,4,1,5,2,0,3,1,4,7,1,2,566,3,436,0
160000,1324,5,8658,4,15,0,2,6,5,1965,1965,14,3,3,1,3,643,1088,1,5,1,5,2,0,3,1,3,6,1,2,440,3,0,2
159950,1086,5,13400,4,15,0,7,5,5,1966,1966,13,3,3,1,5,516,1024,1,3,1,5,1,0,3,1,3,6,1,2,484,3,0,2
165000,1146,5,10184,4,15,0,7,6,5,1963,1963,6,3,3,1,5,580,1083,1,3,1,5,1,0,3,1,3,6,1,1,294,3,345,0
159000,1734,5,9786,4,15,0,0,6,7,1962,1981,14,3,3,1,3,600,912,1,3,1,5,1,1,3,1,4,7,1,2,440,3,0,4
147000,1207,5,9510,4,15,0,2,6,5,1962,1985,6,3,3,1,5,701,1135,1,5,1,5,1,1,3,1,3,6,1,1,264,3,0,0
115000,912,5,7800,4,15,0,2,5,5,1964,1964,14,3,3,1,3,312,912,1,3,1,5,1,0,2,1,3,5,1,1,288,3,0,0
159500,1194,5,8910,4,15,0,2,6,6,1959,1959,3,3,3,1,5,655,655,1,5,1,5,1,0,3,1,3,6,3,2,539,3,0,0
120000,864,5,7332,4,15,0,2,6,6,1959,1959,15,3,3,1,4,414,864,1,5,1,5,1,0,2,1,4,4,1,1,288,3,168,0
129900,816,5,7100,4,15,0,2,5,7,1957,1957,15,3,3,1,6,708,816,1,3,1,4,1,0,2,1,3,5,5,1,308,3,0,0
183000,1773,5,10800,4,15,0,2,6,6,1961,1992,6,3,3,1,3,913,1313,1,3,1,5,2,0,3,1,3,6,1,2,418,3,355,0
157500,1472,5,11650,4,15,0,2,7,5,1959,1959,9,3,3,3,0,0,0,1,4,1,4,2,0,2,1,4,5,1,2,484,3,0,0
277500,2448,5,18275,4,15,0,5,7,8,1962,1998,9,3,3,1,5,636,1438,1,3,1,5,3,0,3,1,3,9,1,2,441,3,520,0
207500,1600,5,16321,4,15,0,2,5,6,1957,1997,8,3,3,1,4,1277,1484,1,3,1,5,1,0,2,1,3,6,1,1,319,3,288,0
147500,1521,5,12144,4,15,0,0,4,6,1950,1950,2,3,3,1,3,455,910,1,4,1,5,1,1,3,1,4,6,5,1,597,2,199,0
135000,1192,5,10800,4,15,0,0,4,4,1949,1950,0,3,3,1,1,0,720,1,3,0,4,1,1,4,1,3,6,6,0,0,0,0,0
109500,1040,5,7200,4,15,0,2,5,7,1950,1950,14,3,3,1,0,0,0,1,3,1,3,1,0,2,1,3,5,5,2,625,3,0,0
109900,1040,5,7200,4,15,0,2,4,5,1950,1950,3,3,3,3,0,0,0,1,3,1,4,1,0,2,1,3,4,5,2,420,3,0,0
133700,1040,5,7560,4,15,0,2,5,5,1959,1959,3,3,3,1,2,369,1040,1,3,1,4,1,0,3,1,3,6,1,1,286,3,140,2
81400,1040,5,8544,4,15,2,2,3,4,1950,1950,3,3,3,3,0,0,0,5,2,0,3,2,0,2,2,3,6,5,2,400,3,0,0
